2008-09-04,09:34:44.0,50.7068,3.8555,1.9,,km,ORB,09:34:44.0,50.7068,3.8555,1.9,,,,,,,,,,,,,,,,,,
2008-09-04,12:48:33.0,50.6695,4.1682,1.6,1.2,km,ORB,12:48:33.0,50.6695,4.1682,1.6,1.2,,,,,,,,,,,,,,,,1.6,2.1
2008-09-04,13:26:02.0,50.6835,4.1102,1.2,,km,ORB,13:26:02.0,50.6835,4.1102,1.2,,,,,,,,,,,,,,,,,,
2008-09-05,10:13:17.0,50.5988,4.0215,5,0.8,km,ORB,10:13:17.0,50.5988,4.0215,5,0.8,,,,,,,,,,,,,,,,1.3,1.7
2008-09-05,12:00:25.0,50.6123,5.4122,1.2,,km,ORB,12:00:25.0,50.6123,5.4122,1.2,,,,,,,,,,,,,,,,,,
2008-09-08,11:56:24.0,50.5022,4.9773,1,1.7,km,ORB,11:56:24.0,50.5022,4.9773,1,1.7,,,,,,,,,,,,,,,,2.0,2.5
2008-09-09,13:02:28.0,50.6678,4.1505,3,1.8,km,ORB,13:02:28.0,50.6678,4.1505,3,1.8,,,,,,,,,,,,,,,,2.0,2.6
2008-09-11,11:48:31.0,50.508,4.996,3.2,1.7,km,ORB,11:48:31.0,50.508,4.996,3.2,1.7,,,,,,,,,,,,,,,,2.0,2.5
2008-09-11,13:00:07.0,50.657,4.1615,4.3,0.8,km,ORB,13:00:07.0,50.657,4.1615,4.3,0.8,,,,,,,,,,,,,,,,1.3,1.7
2008-09-11,14:20:48.0,50.5795,4.0532,4.6,,km,ORB,14:20:48.0,50.5795,4.0532,4.6,,,,,,,,,,,,,,,,,,
2008-09-12,11:20:57.0,50.5058,4.9843,1.3,,km,ORB,11:20:57.0,50.5058,4.9843,1.3,,,,,,,,,,,,,,,,,,
2008-09-15,12:09:40.0,50.5205,4.9603,1.1,1.3,km,ORB,12:09:40.0,50.5205,4.9603,1.1,1.3,,,,,,,,,,,,,,,,1.7,2.2
2008-09-16,13:04:56.0,50.3392,4.982,1.8,1,km,ORB,13:04:56.0,50.3392,4.982,1.8,1,,,,,,,,,,,,,,,,1.5,1.9
2008-09-16,13:46:55.0,50.1775,4.6125,2.4,1.4,km,ORB,13:46:55.0,50.1775,4.6125,2.4,1.4,,,,,,,,,,,,,,,,1.8,2.2
2008-09-16,14:19:14.0,50.559,3.9828,0.9,1.1,km,ORB,14:19:14.0,50.559,3.9828,0.9,1.1,,,,,,,,,,,,,,,,1.5,2.0
2008-09-17,11:53:09.0,50.5218,4.9665,1,1.6,km,ORB,11:53:09.0,50.5218,4.9665,1,1.6,,,,,,,,,,,,,,,,1.9,2.4
2008-09-18,09:49:34.0,50.7132,3.8678,1.1,,km,ORB,09:49:34.0,50.7132,3.8678,1.1,,,,,,,,,,,,,,,,,,
2008-09-18,12:44:47.0,50.7103,3.8608,0.9,,km,ORB,12:44:47.0,50.7103,3.8608,0.9,,,,,,,,,,,,,,,,,,
2008-09-19,10:59:39.0,50.5482,3.8632,0.9,,km,ORB,10:59:39.0,50.5482,3.8632,0.9,,,,,,,,,,,,,,,,,,
2008-09-19,11:13:20.0,50.5002,5.0028,1.8,0.8,km,ORB,11:13:20.0,50.5002,5.0028,1.8,0.8,,,,,,,,,,,,,,,,1.3,1.7
2008-09-22,09:37:21.0,50.1917,5.593,7.9,1.2,km,ORB,09:37:21.0,50.1917,5.593,7.9,1.2,,,,,,,,,,,,,,,,1.6,2.1
2008-09-22,11:58:22.0,50.6353,5.4143,1.1,,km,ORB,11:58:22.0,50.6353,5.4143,1.1,,,,,,,,,,,,,,,,,,
2008-09-23,10:32:51.0,50.4337,4.6755,1,,km,ORB,10:32:51.0,50.4337,4.6755,1,,,,,,,,,,,,,,,,,,
2008-09-24,12:58:54.0,50.5778,5.1635,1.1,0.9,km,ORB,12:58:54.0,50.5778,5.1635,1.1,0.9,,,,,,,,,,,,,,,,1.4,1.8
2008-09-24,13:03:46.0,50.6587,4.1678,2.8,1,km,ORB,13:03:46.0,50.6587,4.1678,2.8,1,,,,,,,,,,,,,,,,1.5,1.9
2008-09-24,14:26:19.0,50.5738,4.046,5.8,1,km,ORB,14:26:19.0,50.5738,4.046,5.8,1,,,,,,,,,,,,,,,,1.5,1.9
2008-09-25,10:38:50.0,50.4967,4.9532,1,,km,ORB,10:38:50.0,50.4967,4.9532,1,,,,,,,,,,,,,,,,,,
2008-09-25,11:51:22.0,50.4862,4.9613,1.5,1.3,km,ORB,11:51:22.0,50.4862,4.9613,1.5,1.3,,,,,,,,,,,,,,,,1.7,2.2
2008-09-25,12:46:30.0,50.732,3.8403,1.4,0.7,km,ORB,12:46:30.0,50.732,3.8403,1.4,0.7,,,,,,,,,,,,,,,,1.2,1.6
2008-09-26,10:01:23.0,50.676,4.15,0.9,,km,ORB,10:01:23.0,50.676,4.15,0.9,,,,,,,,,,,,,,,,,,
2008-09-26,12:29:50.0,50.4085,4.766,1.6,1.1,km,ORB,12:29:50.0,50.4085,4.766,1.6,1.1,,,,,,,,,,,,,,,,1.5,2.0
2008-09-29,10:51:34.0,50.5992,4.0883,1.4,,km,ORB,10:51:34.0,50.5992,4.0883,1.4,,,,,,,,,,,,,,,,,,
2008-09-29,11:26:30.0,50.0855,5.1618,0.8,,km,ORB,11:26:30.0,50.0855,5.1618,0.8,,,,,,,,,,,,,,,,,,
2008-09-30,11:10:04.0,50.7048,4.0827,,0.3,km,ORB,11:10:04.0,50.7048,4.0827,,0.3,,,,,,,,,,,,,,,,1.0,1.3
2008-09-30,11:39:58.0,50.4857,4.9958,1,,km,ORB,11:39:58.0,50.4857,4.9958,1,,,,,,,,,,,,,,,,,,
2008-09-30,12:46:30.0,50.7065,3.8615,0.8,,km,ORB,12:46:30.0,50.7065,3.8615,0.8,,,,,,,,,,,,,,,,,,
